178.521978,0.5,0.498964,2.477217,4.32E-05,2.05E-05,57372.91116,,
182.298007,0.5,0.498964,2.42614,4.34E-05,2.00E-05,55901.0721,,
186.121779,0.5,0.498964,2.375405,4.37E-05,1.96E-05,54358.91444,,
189.915142,0.5,0.498964,2.324693,4.39E-05,1.91E-05,52919.48418,,
193.724668,0.5,0.498964,2.273667,4.42E-05,1.86E-05,51481.58087,,
197.515527,0.5,0.498964,2.222915,4.44E-05,1.81E-05,50042.28358,,
201.303281,0.5,0.498964,2.172216,4.46E-05,1.76E-05,48747.54077,,
205.108212,0.5,0.498964,2.121183,4.47E-05,1.71E-05,47427.94356,,
208.901038,0.5,0.498964,2.071208,4.50E-05,1.66E-05,46053.53198,,
212.688869,0.5,0.498964,2.021187,4.51E-05,1.61E-05,44790.04979,,
216.51063,0.5,0.498964,1.971168,4.53E-05,1.55E-05,43469.62989,,
220.314342,0.5,0.498964,1.921119,4.56E-05,1.50E-05,42152.12111,,
224.103567,0.5,0.498964,1.871117,4.58E-05,1.44E-05,40871.22708,,
227.888496,0.5,0.498964,1.82113,4.60E-05,1.39E-05,39581.97398,,
231.660975,0.5,0.498964,1.771144,4.62E-05,1.34E-05,38344.02862,,
235.417537,0.5,0.498964,1.721145,4.64E-05,1.28E-05,37076.75857,,
239.216805,0.5,0.498964,1.671132,4.66E-05,1.23E-05,35851.66879,,
243.00413,0.5,0.498964,1.621169,4.68E-05,1.17E-05,34640.16016,,
246.796955,0.5,0.498964,1.57121,4.70E-05,1.12E-05,33442.99827,,
250.601036,0.5,0.498964,1.521253,4.72E-05,1.07E-05,32263.74178,,
254.388875,0.5,0.498964,1.471285,4.73E-05,1.01E-05,31110.42582,,
258.182715,0.5,0.498964,1.421354,4.75E-05,9.59E-06,29936.23367,,
261.956123,0.5,0.498964,1.37139,4.77E-05,9.06E-06,28759.4886,,
265.76419,0.5,0.498964,1.321446,4.78E-05,8.51E-06,27635.49155,,
269.57146,0.5,0.498964,1.271529,4.80E-05,7.97E-06,26509.66141,,
273.369115,0.5,0.498964,1.221588,4.81E-05,7.42E-06,25386.8424,,
277.175293,0.5,0.498964,1.171647,4.83E-05,6.88E-06,24237.40173,,
280.965871,0.5,0.498964,1.121658,4.84E-05,6.33E-06,23158.41437,,
284.748332,0.5,0.498964,1.071655,4.86E-05,5.80E-06,22043.89534,,
288.550275,0.5,0.498964,1.021667,4.87E-05,5.26E-06,20964.30314,,
292.358925,0.5,0.498964,0.971678,4.89E-05,4.73E-06,19874.36423,,
296.150042,0.5,0.498964,0.921689,4.91E-05,4.20E-06,18776.59723,,
299.949927,0.5,0.498964,0.87167,4.93E-05,3.68E-06,17696.67229,,
303.73317,0.5,0.498964,0.821592,4.94E-05,3.15E-06,16625.17319,,
307.55406,0.5,0.498964,0.771572,4.96E-05,2.64E-06,15549.11799,,
311.352647,0.5,0.498964,0.721514,4.98E-05,2.14E-06,14498.31922,,
315.16235,0.5,0.498964,0.671478,4.99E-05,1.65E-06,13465.40374,,
318.953804,0.5,0.498964,0.621472,5.00E-05,1.17E-06,12427.14747,,
322.749259,0.5,0.498964,0.571404,5.02E-05,6.92E-07,11387.97161,,
326.524399,0.5,0.498964,0.52136,5.03E-05,2.19E-07,10358.37311,,
330.321431,0.5,0.498964,0.471303,5.04E-05,-2.46E-07,9344.979108,,
334.088702,0.5,0.498964,0.421235,5.06E-05,-6.91E-07,8323.456948,,
337.900714,0.5,0.498964,0.421209,5.07E-05,-7.61E-07,8304.354786,,
341.713795,0.5,0.498964,0.436422,5.08E-05,-7.18E-07,8590.143983,,
345.520753,0.5,0.498964,0.450731,5.09E-05,-6.82E-07,8857.02303,,
349.309252,0.5,0.498964,0.464298,5.10E-05,-6.54E-07,9104.462572,,
353.143167,0.5,0.498964,0.477342,5.11E-05,-6.14E-07,9333.475161,,
356.939951,0.5,0.498964,0.48954,5.13E-05,-5.82E-07,9550.427099,,
360.7322,0.5,0.498964,0.50113,5.14E-05,-5.41E-07,9750.761468,,
364.552681,0.5,0.498964,0.511903,5.16E-05,-5.14E-07,9930.112021,,
368.363411,0.5,0.498964,0.522142,5.17E-05,-4.89E-07,10097.82373,,
372.149142,0.5,0.498964,0.531834,5.19E-05,-4.60E-07,10254.67305,,
375.944398,0.5,0.498964,0.540986,5.19E-05,-4.18E-07,10413.66487,,
379.751653,0.5,0.498964,0.561824,5.21E-05,-3.10E-07,10779.60263,,
383.544589,0.5,0.498964,0.577285,5.22E-05,-2.33E-07,11059.05709,,
387.347123,0.5,0.498964,0.598242,5.23E-05,-1.06E-07,11439.63486,,
391.142991,0.5,0.498964,0.607707,5.24E-05,-7.02E-08,11598.82446,,
394.969081,0.5,0.498964,0.614018,5.25E-05,-6.61E-08,11701.76517,,
398.769575,0.5,0.498964,0.619921,5.26E-05,-5.70E-08,11787.37405,,
402.610039,0.5,0.498964,0.625026,5.27E-05,-4.46E-08,11870.62298,,
406.414335,0.5,0.498964,0.629027,5.27E-05,-5.22E-08,11928.83417,,
410.220396,0.5,0.498964,0.633651,5.28E-05,-4.73E-08,12005.05163,,
414.007966,0.5,0.498964,0.637858,5.29E-05,-3.08E-08,12052.6997,,
417.840568,0.5,0.498964,0.640621,5.30E-05,-4.65E-08,12091.7303,,
421.660354,0.5,0.498964,0.644764,5.30E-05,-4.38E-08,12167.1578,,
425.441648,0.5,0.498964,0.64866,5.31E-05,-4.15E-08,12224.29448,,
429.231393,0.5,0.498964,0.652358,5.32E-05,-5.10E-08,12268.05765,,
433.061911,0.5,0.498964,0.65692,5.33E-05,-3.67E-08,12332.41022,,
436.838229,0.5,0.498964,0.660228,5.33E-05,-4.41E-08,12386.39968,,
440.655143,0.5,0.498964,0.664161,5.34E-05,-3.31E-08,12443.84303,,
444.455245,0.5,0.498964,0.667135,5.35E-05,-4.00E-08,12468.29717,,
448.249088,0.5,0.498964,0.670718,5.36E-05,-4.33E-08,12523.03283,,
452.057955,0.5,0.498964,0.674582,5.37E-05,-4.48E-08,12569.65698,,
455.861377,0.5,0.498964,0.678584,5.37E-05,-2.69E-08,12629.90824,,
459.634827,0.5,0.498964,0.680975,5.38E-05,-3.46E-08,12665.19144,,
463.424428,0.5,0.498964,0.684073,5.39E-05,-3.10E-08,12702.68942,,
467.257955,0.5,0.498964,0.686839,5.40E-05,-2.39E-08,12726.65759,,
471.049861,0.5,0.498964,0.691386,5.40E-05,-2.11E-08,12804.85809,,
474.859136,0.5,0.498964,0.695358,5.41E-05,-1.30E-08,12864.53322,,
478.66933,0.5,0.498964,0.697809,5.41E-05,-3.06E-08,12898.94198,,
482.489696,0.5,0.498964,0.703571,5.42E-05,-5.09E-09,12990.02669,,
486.302314,0.5,0.498964,0.704538,5.42E-05,-1.71E-08,13001.3274,,
490.084015,0.5,0.498964,0.707784,5.42E-05,-1.28E-08,13054.40882,,
493.897648,0.5,0.498964,0.71016,5.42E-05,-7.02E-09,13094.00555,,
497.702968,0.5,0.498964,0.711472,5.42E-05,-1.35E-08,13126.15219,,
501.526531,0.5,0.498964,0.714029,5.43E-05,-2.97E-08,13159.23447,,
505.339179,0.5,0.498964,0.719679,5.44E-05,1.54E-09,13239.72131,,
509.137049,0.5,0.498964,0.719368,5.44E-05,-2.09E-08,13229.65975,,
512.935222,0.5,0.498964,0.723338,5.45E-05,-1.05E-08,13279.31543,,
516.741402,0.5,0.498964,0.725305,5.45E-05,-1.67E-08,13306.32096,,
520.550918,0.5,0.498964,0.728478,5.46E-05,-1.85E-08,13349.62092,,
524.327719,0.5,0.498964,0.731973,5.46E-05,-5.14E-09,13411.3181,,
528.108253,0.5,0.498964,0.732932,5.46E-05,-6.30E-09,13421.6151,,
531.918967,0.5,0.498964,0.734132,5.47E-05,-2.33E-08,13427.86277,,
535.725678,0.5,0.498964,0.738523,5.47E-05,-1.15E-08,13492.21376,,
